SKU,Short Description,Long Description,Model,Category Group,Category,Manufacturer,Manufacturer SKU,Image URL,Document Name,Document URL,Unit Of Measure,Buy Cost,Trade Price,MSRP GBP,MSRP USD,MSRP EUR,Discontinued
LD-DC-5WAY,Trantec 5-Way Power,,,,,RG Jones,,,,,,10.47,,10.47,,,
LD-DC-EXT,Trantec DC Ext Lead 1.5m,,,,,RG Jones,,,,,,2.1,,2.1,,,
LD-SJ-JAC,INSTRUMENT CABLE,,,,,RG Jones,,,,,,5.25,,5.25,,,
LD-TNC-N,Trantec 37cm Lead TNC & N Type Connector,,,,,RG Jones,,,,,,15.0,,15.0,,,
LD-X-JAC,INSTRUMENT CABLE,,,,,RG Jones,,,,,,7.88,,7.88,,,
LOOP3/W        QO,100m x 1.5mm2 singlecore whiteloop cable,,,,,RG Jones,,,,,,28.5,,28.5,,,
LOOP4/W        QO,100m x 2.5mm2 singlecore whiteloop cable,,,,,RG Jones,,,,,,61.0,,61.0,,,
M-01F,MIC PREAMPLIFIER MODULE,,,,,RG Jones,,,,,,48.1,,48.1,,,
M-243     301H,STEREO MIXER,,,,,RG Jones,,,,,,344.4,,344.4,,,
M-633D    CE   A00,DIGITAL STEREO MIXER,,,,,RG Jones,,,,,,688.8,,688.8,,,
M-633D    CE   A01,DIGITAL STEREO MIXER,,,,,RG Jones,,,,,,688.8,,688.8,,,
M-633D    CE-GB,DIGITAL STEREO MIXER,,,,,RG Jones,,,,,,688.8,,688.8,,,
M-633D    CE-GBA00,DIGITAL STEREO MIXER,,,,,RG Jones,,,,,,688.8,,688.8,,,
M-633D    CE-GBA01,DIGITAL STEREO MIXER,,,,,RG Jones,,,,,,688.8,,688.8,,,
M-800RCT-EB    D00,Remote Audio Control Panel W/ Display,,,,,RG Jones,,,,,,275.63,,275.63,,,
M-800RM-EB     D00,Remote Microphone,,,,,RG Jones,,,,,,262.5,,262.5,,,
M-802RC-EB     D00,Remote Audio Control Panel W/ Audio Out,,,,,RG Jones,,,,,,165.38,,165.38,,,
M-804EX-EB     D00,Extension Module 4 Ports,,,,,RG Jones,,,,,,173.25,,173.25,,,
M-8080D-EB     D00,8 X 8 Digital Matrix Mixer,,,,,RG Jones,,,,,,845.25,,845.25,,,
M-822IO-EB     D00,Input Output Panel,,,,,RG Jones,,,,,,178.5,,178.5,,,
M-864D    CE-GB,DIGITAL STEREO MIXER,,,,,RG Jones,,,,,,1498.0,,1498.0,,,
M-864D    CE-GBA00,DIGITAL STEREO MIXER,,,,,RG Jones,,,,,,1498.0,,1498.0,,,
M-864D    CE-GBA01,DIGITAL STEREO MIXER,,,,,RG Jones,,,,,,1397.2,,1397.2,,,
M-9000    CE-GB,9000 SERIES PRI-AMPLIFIER,,,,,RG Jones,,,,,,265.82,,265.82,,,
M-9000M2  CE   B00,9000M2SERIES PRE-AMPLIFIER,,,,,RG Jones,,,,,,417.38,,417.38,,,
M-9000M2  CE-GB,9000M2SERIES PRE-AMPLIFIER,,,,,RG Jones,,,,,,333.38,,333.38,,,
M-9000M2  CE-GBB00,9000M2SERIES PRE-AMPLIFIER,,,,,RG Jones,,,,,,446.25,,446.25,,,
MA-725F-EB  4CED00,4 CHANNEL MIXER POWER AMPLIFIER,,,,,RG Jones,,,,,,916.13,,916.13,,,
MB-15B,RACK MOUNTING BRACKET,,,,,RG Jones,,,,,,9.19,,9.19,,,
MB-15B-BK,BLANK PANEL,,,,,RG Jones,,,,,,18.38,,18.38,,,
MB-15B-J,JOINT METAL PLATE,,,,,RG Jones,,,,,,11.03,,11.03,,,
MB-21B2,RACK MOUNT BRACKET,,,,,RG Jones,,,,,,12.85,,12.85,,,
MB-25B,RACK MOUNTING BRACKET,,,,,RG Jones,,,,,,18.38,,18.38,,,
MB-25B-BK,RACK MOUNTING BRACKET,,,,,RG Jones,,,,,,18.56,,18.56,,,
MB-25B-J,RACK MOUNTING BRACKET,,,,,RG Jones,,,,,,18.56,,18.56,,,
MB-36,RACK MOUNTING BRACKET,,,,,RG Jones,,,,,,19.43,,19.43,,,
MB-IEM-1       QO,Rack Mounting Bracket for IEM4.16,,,,,RG Jones,,,,,,7.35,,7.35,,,
MB-IEM-2       QO,RackMountingBracket forIEM4.16&Joint Kit,,,,,RG Jones,,,,,,7.35,,7.35,,,
MB-S4RX-5-EB,"19"" Rackmount tray for 2 receivers(5pcs)",,,,,RG Jones,,,,,,15.23,,15.23,,,
MB-TS900,RACK MOUNT BRACKET,,,,,RG Jones,,,,,,90.83,,90.83,,,
MB-TS920       E00,RACK MOUNTING BRACKET,,,,,RG Jones,,,,,,46.73,,46.73,,,
MB-WT3,MOUNT BRACKET,,,,,RG Jones,,,,,,18.38,,18.38,,,
MB-WT4,MOUNT BRACKET,,,,,RG Jones,,,,,,26.25,,26.25,,,
MD-200CTU-EB   D00,Music Device with CD Player,,,,,RG Jones,,,,,,294.0,,294.0,,,
MD-210CTU-EB   D00,MUSIC DEVICE WITH CD PLAYER,,,,,RG Jones,,,,,,333.2,,333.2,,,
MIC-LP2,LAPEL MICROPHONE,,,,,RG Jones,,,,,,15.75,,15.75,,,
MIC-S2.4-HD3   QO,HEADSET 3,,,,,RG Jones,,,,,,10.5,,10.5,,,
MIC-S2.4-HD4   QO,HEADSET 4,,,,,RG Jones,,,,,,13.13,,13.13,,,
MIC-SJ212-B-R,Trantec HI-Q Lavalier Mic BLK Red Dot 12,,,,,RG Jones,,,,,,83.48,,83.48,,,
MIC-SJ212-P-R,Trantec HI-Q Lavalier Mic Beige Red Dot,,,,,RG Jones,,,,,,83.48,,83.48,,,
MIC-SJ22-B-R,Trantec HI-Q Headworn Mic BLK Red Dot 12,,,,,RG Jones,,,,,,97.13,,97.13,,,
MIC-SJ22-P-R,Trantec HI-Q Head Mic BEIGE Red Dot 12db,,,,,RG Jones,,,,,,97.13,,97.13,,,
MIC-SJ23-B-R   QO,Trantec Headband Black Mic,,,,,RG Jones,,,,,,97.13,,97.13,,,
MIC-SJ23-P-R   QO,Trantec Headband Pink Mic,,,,,RG Jones,,,,,,97.13,,97.13,,,
MIC-SJ33,Trantec HM33 Headband Mic,,,,,RG Jones,,,,,,22.31,,22.31,,,
MIC-SJ55,Trantec LM-55 Lavalier Mic,,,,,RG Jones,,,,,,51.98,,51.98,,,
MIC-SJ66-BK,Slim Vocal Headworn Mic BLK Fitted,,,,,RG Jones,,,,,,70.88,,70.88,,,
MIC-SJ66-BL,Slim Vocal Headword Mic BLUE Fitted,,,,,RG Jones,,,,,,70.88,,70.88,,,
MIC-SJ66-YE,Slim Vocal Headword Mic YELL Fitted,,,,,RG Jones,,,,,,70.88,,70.88,,,
MIC-SJEM77-P,Trantec EM77 Earworn Mic 3.5mm Jack Con,,,,,RG Jones,,,,,,51.98,,51.98,,,
MIC-TS2,Trantec LP2 Omni-Directional Back,,,,,RG Jones,,,,,,39.38,,39.38,,,
MIC-TS212-B-R,Trantec HI-Q Lavalier Mic BLK,,,,,RG Jones,,,,,,83.48,,83.48,,,
MIC-TS212-P-R,Trantec HI-Q Lavalier Mic BEIGE,,,,,RG Jones,,,,,,83.48,,83.48,,,
MIC-TS22-B-R,Trantec HI-Q Head Mic BLK W/Clip Fitted,,,,,RG Jones,,,,,,110.25,,110.25,,,
MIC-TS22-P-R,Trantec HI-Q Head Mic BEIGE W/Clip Fitte,,,,,RG Jones,,,,,,110.25,,110.25,,,
MIC-TS33,Trantec TS33 Headband Mic for Speech,,,,,RG Jones,,,,,,28.88,,28.88,,,
MIC-TS55,Trantec LM-55 Lavalier Mic C/W 4 PinLEMO,,,,,RG Jones,,,,,,60.09,,60.09,,,
MIC-TS66-BK,Trantec Slim Vocal Headworn Mic BLK,,,,,RG Jones,,,,,,91.88,,91.88,,,
MIC-TS66-BL,Trantec Slim Vocal Headworn Mic BLUE,,,,,RG Jones,,,,,,91.88,,91.88,,,
MIC-TS66-YE,Trantec Slim Vocal Headworn Mic YEL,,,,,RG Jones,,,,,,91.88,,91.88,,,
MIC-TSEM77-P,Trantec EM-77 Earworn Mic 4pin LEMO con,,,,,RG Jones,,,,,,55.13,,55.13,,,
MIC-X2,LAPEL MICROPHONE,,,,,RG Jones,,,,,,23.63,,23.63,,,
MIC-X212-B-R,Trantec HI-Q Lavalier Mic BLK,,,,,RG Jones,,,,,,83.48,,83.48,,,
MIC-X212-P-R,Trantec HI-Q Lavalier Mic BEIGE,,,,,RG Jones,,,,,,83.48,,83.48,,,
MIC-X22-B-R,Trantec HI-Q Head Mic BLK W/Clip Fitted,,,,,RG Jones,,,,,,102.38,,102.38,,,
MIC-X22-P-R,TRANTEC HI-Q HEAD MIC BEIGE W/CLIP FITTE,,,,,RG Jones,,,,,,102.38,,102.38,,,
MIC-X23-B-R    QO,Trantec Headband Black Mic mini XLR,,,,,RG Jones,,,,,,102.38,,102.38,,,
MIC-X23-P-R    QO,Trantec Headband Pink Mic mini XLR,,,,,RG Jones,,,,,,102.38,,102.38,,,
MIC-X33,Trantec HM33 Headband Mic for Speech,,,,,RG Jones,,,,,,26.25,,26.25,,,
MIC-X55,Trantec LM-55 Lavalier Mic,,,,,RG Jones,,,,,,51.98,,51.98,,,
MIC-X66-BK,Slim Vocal Headworn Mic BLK,,,,,RG Jones,,,,,,76.13,,76.13,,,
MIC-X66-BL,Slim Vocal Headworn Mic BLUE,,,,,RG Jones,,,,,,76.13,,76.13,,,
MIC-X66-YE,Slim Vocal Headworn Mic YELLOW,,,,,RG Jones,,,,,,76.13,,76.13,,,
MIC-XEM77-P,Trantec HI-Q Single Ear Mic with XLR,,,,,RG Jones,,,,,,49.88,,49.88,,,
MM-700F-EB  4CED00,4 Channel Mixer,,,,,RG Jones,,,,,,556.5,,556.5,,,
MP-032B,MONITOR PANEL,,,,,RG Jones,,,,,,149.63,,149.63,,,
MP-1216   H,MULTI CHANNEL MONITOR,,,,,RG Jones,,,,,,560.0,,560.0,,,
MP-1216   H    A00,MULTI CHANNEL MONITOR,,,,,RG Jones,,,,,,560.0,,560.0,,,
MP-1216   H    A01,MULTI CHANNEL MONITOR,,,,,RG Jones,,,,,,560.0,,560.0,,,
MT-200,MATCHING TRANSFORMER,,,,,RG Jones,,,,,,61.6,,61.6,,,
MT-200    EU,MATCHING TRANSFORMER,,,,,RG Jones,,,,,,61.6,,61.6,,,
MT-251H,MATCHING TRANSFORMER,,,,,RG Jones,,,,,,89.6,,89.6,,,
MT-S0301,MATCHING TRANSFORMER,,,,,RG Jones,,,,,,28.0,,28.0,,,
MT-S0301       A00,MATCHING TRANSFORMER,,,,,RG Jones,,,,,,33.6,,33.6,,,
MT-S0601,MATCHING TRANSFORMER,,,,,RG Jones,,,,,,53.2,,53.2,,,
MW-1U-BLANK    QO,1U Rack Blanking Plate,,,,,RG Jones,,,,,,5.25,,5.25,,,
MX-6224D    4CEF00,DIGITAL MIXER AMPLIFIER 2X240W,,,,,RG Jones,,,,,,577.5,,577.5,,,
N-8000AF  CE,AUDIO INTERFACE UNIT,,,,,RG Jones,,,,,,585.0,,585.0,,,
N-8000AF  CE-GB,AUDIO INTERFACE UNIT,,,,,RG Jones,,,,,,585.0,,585.0,,,
N-8000AL  CE-GB,TELEPHONE INTERFACE UNIT,,,,,RG Jones,,,,,,687.0,,687.0,,,
N-8000CO  CE-GB,C/O INTERFACE UNIT,,,,,RG Jones,,,,,,657.0,,657.0,,,
N-8000DI  CE-GB,DIRECT SELECT UNIT,,,,,RG Jones,,,,,,719.4,,719.4,,,
N-8000EX  CE,IP INTERCOM EXCHANGE,,,,,RG Jones,,,,,,2375.4,,2375.4,,,
N-8000EX  CE-GB,IP INTERCOM EXCHANGE,,,,,RG Jones,,,,,,2397.0,,2397.0,,,
N-8000EX  CE-GBA00,IP INTERCOM EXCHANGE,,,,,RG Jones,,,,,,2397.0,,2397.0,,,
N-8000EX  CU,IP INTERCOM EXCHANGE,,,,,RG Jones,,,,,,2375.4,,2375.4,,,
N-8000MI  CE-GB,MULTI INTERFACE UNIT,,,,,RG Jones,,,,,,1137.0,,1137.0,,,
N-8000MS  Y,MASTER STATION,,,,,RG Jones,,,,,,297.0,,297.0,,,
N-8000MS  Y    A01,MASTER STATION,,,,,RG Jones,,,,,,315.0,,315.0,,,
N-8000RS  CE,SUB STATION INTERFACE UNIT,,,,,RG Jones,,,,,,1122.0,,1122.0,,,
N-8000RS  CE-GB,SUBSTATION INTERFACE UNIT,,,,,RG Jones,,,,,,1137.0,,1137.0,,,
N-8010EX  CE,IP INTERCOM EXCHANGE,,,,,RG Jones,,,,,,1617.0,,1617.0,,,
N-8010EX  CE-GB,IP INTERCOM EXCHANGE,,,,,RG Jones,,,,,,1617.0,,1617.0,,,
N-8010EX  CE-GBA00,IP INTERCOM EXCHANGE,,,,,RG Jones,,,,,,1617.0,,1617.0,,,
N-8010MS  Y,MASTER STATION,,,,,RG Jones,,,,,,189.6,,189.6,,,
N-8010MS  Y    A00,MASTER STATION,,,,,RG Jones,,,,,,225.0,,225.0,,,
N-8010MS  Y    C00,MASTER STATION,,,,,RG Jones,,,,,,210.0,,210.0,,,
N-8010RS  CE,SUB STATION INTERFACE UNIT,,,,,RG Jones,,,,,,897.0,,897.0,,,
N-8011MS  Y,MASTER STATION,,,,,RG Jones,,,,,,162.0,,162.0,,,
N-8011MS  Y    A01,MASTER STATION,,,,,RG Jones,,,,,,162.0,,162.0,,,
N-8020MS  Y,MASTER STATION,,,,,RG Jones,,,,,,309.0,,309.0,,,
N-8020MS  Y    A00,MASTER STATION,,,,,RG Jones,,,,,,354.0,,354.0,,,
N-8020MS  Y    C00,MASTER STATION,,,,,RG Jones,,,,,,309.0,,309.0,,,
N-8031MS  Y,MASTER STATION,,,,,RG Jones,,,,,,255.0,,255.0,,,
N-8031MS  Y    A00,MASTER STATION,,,,,RG Jones,,,,,,255.0,,255.0,,,
N-8031SB       C00,STATION BOARD,,,,,RG Jones,,,,,,150.0,,150.0,,,
N-8033MS  Y,MASTER STATION,,,,,RG Jones,,,,,,405.0,,405.0,,,
N-8033MS  Y    A00,MASTER STATION,,,,,RG Jones,,,,,,405.0,,405.0,,,
N-8050DS,DOOR STATION,,,,,RG Jones,,,,,,210.0,,210.0,,,
N-8050SB,DOOR STATION BOARD,,,,,RG Jones,,,,,,150.0,,150.0,,,
N-8050SB       C00,DOOR STATION BOARD,,,,,RG Jones,,,,,,129.0,,129.0,,,
N-8065MS  Q-TEE,HEAVY DUTY INDUSTRIAL MASTER STATION,,,,,RG Jones,,,,,,915.0,,915.0,,,
N-8400RS  CE,SUB STATION INTERFACE UNIT,,,,,RG Jones,,,,,,957.0,,957.0,,,
N-8400RS  CU,SUB STATION INTERFACE UNIT,,,,,RG Jones,,,,,,957.0,,957.0,,,
N-8410MS  Y,ANALOGUE MASTER STATION,,,,,RG Jones,,,,,,201.0,,201.0,,,
N-8500MS  Y,IP MASTER STATION,,,,,RG Jones,,,,,,549.62,,549.62,,,
N-8510MS  Y,IP MASTER STATION,,,,,RG Jones,,,,,,495.0,,495.0,,,
N-8540DS,IP DOOR STATION,,,,,RG Jones,,,,,,458.26,,458.26,,,
N-8600MS  Y,IP MASTER STATION,,,,,RG Jones,,,,,,621.0,,621.0,,,
N-8600MS  Y    A00,IP MASTER STATION,,,,,RG Jones,,,,,,597.0,,597.0,,,
N-8610RM,IP REMOTE MICROPHONE STATION,,,,,RG Jones,,,,,,717.0,,717.0,,,
N-8640DS,IP DOOR STATION,,,,,RG Jones,,,,,,519.0,,519.0,,,
N-8640DS       A00,IP DOOR STATION,,,,,RG Jones,,,,,,537.0,,537.0,,,
N-8640DS       C00,IP DOOR STATION,,,,,RG Jones,,,,,,537.0,,537.0,,,
N-8640SB,IP DOOR STATION BOARD,,,,,RG Jones,,,,,,390.0,,390.0,,,
N-8650DS,IP INDOOR STATION,,,,,RG Jones,,,,,,477.0,,477.0,,,
N-8650MS Q-TEE Q3,Heavy Industrial Station,,,,,RG Jones,,,,,,0.6,,0.6,,,
N-SP80AS1   Q,SIP AUDIO DOOR STATION,,,,,RG Jones,,,,,,435.0,,435.0,,,
N-SP80MS1   QCU,SIP MULTIMEDIA STATION,,,,,RG Jones,,,,,,630.0,,630.0,,,
N-SP80VS1   Q,SIP VIDEO DOOR STATION,,,,,RG Jones,,,,,,555.0,,555.0,,,
NC807C         QO,Ceiling Pull Unit,,,,,RG Jones,,,,,,11.98,,11.98,,,
NC951          QO,Disabled Persons Toilet Alarm Kit,,,,,RG Jones,,,,,,65.0,,65.0,,,
NF-2           D00,NEAR FIELD PA SYSTEM,,,,,RG Jones,,,,,,236.25,,236.25,,,
NF-2S       1CED00,WINDOW INTERCOM SYSTEM,,,,,RG Jones,,,,,,1.0,,1.0,,,
NF-2S       4CED00,WINDOW INTERCOM SYSTEM,,,,,RG Jones,,,,,,1.0,,1.0,,,
NF-CS1         D00,EXPANSION SET,,,,,RG Jones,,,,,,65.63,,65.63,,,
NM-01AM        QD,Noise Masking Module,,,,,RG Jones,,,,,,259.88,,259.88,,,
NX-100,NETWORK AUDIO ADAPTER,,,,,RG Jones,,,,,,597.0,,597.0,,,
NX-100    W,NETWORK AUDIO ADAPTER,,,,,RG Jones,,,,,,570.0,,570.0,,,
NX-100S,NETWORK AUDIO ADAPTER,,,,,RG Jones,,,,,,447.0,,447.0,,,
NX-100S   W,NETWORK AUDIO ADAPTOR,,,,,RG Jones,,,,,,447.0,,447.0,,,
NX-100S   W    A00,NETWORK AUDIO ADAPTOR,,,,,RG Jones,,,,,,447.0,,447.0,,,
NX-300      W  A00,NETWORK AUDIO ADAPTER,,,,,RG Jones,,,,,,957.0,,957.0,,,
NX-300      W  B00,NETWORK AUDIO ADAPTER,,,,,RG Jones,,,,,,924.0,,924.0,,,
P-1812    UK,PA AMPLIFIER,,,,,RG Jones,,,,,,177.98,,177.98,,,
P-2240    CE-GB,BOOSTER AMPLIFIER,,,,,RG Jones,,,,,,217.88,,217.88,,,
P-3248D-EB  4CEF00,DIGITAL BOOSTER AMPLIFIER,,,,,RG Jones,,,,,,275.63,,275.63,,,
P-3548D     1CEE00,POWER AMPLIFIER,,,,,RG Jones,,,,,,275.63,,275.63,,,
P-3548D     4CEE00,POWER AMPLIFIER,,,,,RG Jones,,,,,,364.88,,364.88,,,
PAN-1U19-BNC,"1U, 19"" BNC Rack Mount Panel (for mounti",,,,,RG Jones,,,,,,10.5,,10.5,,,
PC-1860        F00,CEILING MOUNT SPEAKER 5INCH 6W,,,,,RG Jones,,,,,,14.96,,14.96,,,
PC-1860AB-EB   F00,AB CEILING SPEAKER,,,,,RG Jones,,,,,,36.75,,36.75,,,
PC-1860BS      F00,CEILING MOUNT FIREDOME SPEAKER 5INCH 6W,,,,,RG Jones,,,,,,18.38,,18.38,,,
PC-1860BS-C    F00,CEILING MOUNT FIREDOME SPEAKER 5INCH 6W,,,,,RG Jones,,,,,,21.0,,21.0,,,
PC-1860F       F00,CEILING MOUNT FIREDOME SPEAKER 5INCH 6W,,,,,RG Jones,,,,,,21.0,,21.0,,,
PC-1860S       F00,CEILING MOUNT SPEAKER 5INCH 6W,,,,,RG Jones,,,,,,17.33,,17.33,,,
PC-1865BS      F00,CEILING MOUNT FIREDOME SPEAKER 5INCH 6W,,,,,RG Jones,,,,,,17.06,,17.06,,,
PC-1865BS-EB   QO,Panel Cone Speaker,,,,,RG Jones,,,,,,11.5,,11.5,,,
PC-1867F,FIREDOME SPEAKER,,,,,RG Jones,,,,,,18.12,,18.12,,,
PC-1867FC,FIREDOME SPEAKER,,,,,RG Jones,,,,,,18.64,,18.64,,,
PC-1867FC      F00,FIREDOME SPEAKER,,,,,RG Jones,,,,,,18.64,,18.64,,,
PC-1867FCQ,Firedome Speaker,,,,,RG Jones,,,,,,21.0,,21.0,,,
PC-1868W-EB,Ceiling Speaker,,,,,RG Jones,,,,,,9.98,,9.98,,,
PC-1868W-EB    100,CEILING MOUNT SPEAKER,,,,,RG Jones,,,,,,9.98,,9.98,,,
PC-1868W-EB    102,CEILING MOUNT SPEAKER,,,,,RG Jones,,,,,,11.81,,11.81,,,
PC-1869,CEILING MOUNT SPEAKER 5INCH 6W,,,,,RG Jones,,,,,,12.49,,12.49,,,
PC-1869EN,CEILING MOUNT SPEAKER,,,,,RG Jones,,,,,,21.0,,21.0,,,
PC-1869S,CEILING MOUNT SPEAKER 5INCH 6W,,,,,RG Jones,,,,,,14.18,,14.18,,,
PC-1869S       F00,CEILING MOUNT SPEAKER 5INCH 6W,,,,,RG Jones,,,,,,14.18,,14.18,,,
PC-2360        F00,CEILING MOUNT SPEAKER 6INCH 6W,,,,,RG Jones,,,,,,18.9,,18.9,,,
PC-2369,CEILING MOUNT SPEAKER 6INCH 6W,,,,,RG Jones,,,,,,18.38,,18.38,,,
PC-2369        F00,CEILING MOUNT SPEAKER 6INCH 6W,,,,,RG Jones,,,,,,18.38,,18.38,,,
PC-2369EN,CEILING MOUNT SPEAKER,,,,,RG Jones,,,,,,23.63,,23.63,,,
PC-2369EN      F00,CEILING MOUNT SPEAKER,,,,,RG Jones,,,,,,17.06,,17.06,,,
PC-245AB-EB,CEILING SPEAKER WITH FIRE DOME,,,,,RG Jones,,,,,,60.38,,60.38,,,
PC-2668,PANEL CONE SPEAKER,,,,,RG Jones,,,,,,17.06,,17.06,,,
PC-275AB-EB,Surface Ceiling Mount Speaker,,,,,RG Jones,,,,,,55.13,,55.13,,,
PC-2852,CEILING MOUNT SPEAKER 8INCH COAX 15W,,,,,RG Jones,,,,,,28.88,,28.88,,,
PC-2852        F00,CEILING MOUNT SPEAKER 8INCH COAX 15W,,,,,RG Jones,,,,,,30.19,,30.19,,,
PC-2852-EB     QO,MOUNT SPEAKER 8INCH COAX 15W AXIS,,,,,RG Jones,,,,,,17.2,,17.2,,,
PC-2869,CEILING MOUNT SPEAKER 8INCH 6W,,,,,RG Jones,,,,,,26.25,,26.25,,,
PC-2869        F00,CEILING MOUNT SPEAKER 8INCH 6W,,,,,RG Jones,,,,,,26.25,,26.25,,,
PC-391    Y,PANEL CONE SPEAKER,,,,,RG Jones,,,,,,17.49,,17.49,,,
PC-3CL,CEILING SPEAKER,,,,,RG Jones,,,,,,78.75,,78.75,,,
PC-3WR,CEILING SPEAKER,,,,,RG Jones,,,,,,49.88,,49.88,,,
PC-5CL,CEILING SPEAKER,,,,,RG Jones,,,,,,70.88,,70.88,,,
PC-648R,CEILING MOUNT SPEAKER,,,,,RG Jones,,,,,,6.83,,6.83,,,
PC-648R        F00,CEILING MOUNT SPEAKER,,,,,RG Jones,,,,,,9.98,,9.98,,,
PC-658R,CEILING MOUNT SPEAKER,,,,,RG Jones,,,,,,7.88,,7.88,,,
PC-658R        F00,CEILING MOUNT SPEAKER,,,,,RG Jones,,,,,,11.55,,11.55,,,
PDA200/2       QO,200m2 Freestanding Induction Loop amp,,,,,RG Jones,,,,,,216.0,,216.0,,,
PDA500/2       QO,500m2 Freestanding Induction Loop amp,,,,,RG Jones,,,,,,295.0,,295.0,,,
PE-154BS,PENDANT SPEAKER,,,,,RG Jones,,,,,,91.88,,91.88,,,
PE-154BS-B     QO,PE-154BS Black,,,,,RG Jones,,,,,,109.25,,109.25,,,
PE-154EN,PENDANT SPEAKER,,,,,RG Jones,,,,,,56.7,,56.7,,,
PE-304,PENDANT SPEAKER 30W 2WAY,,,,,RG Jones,,,,,,55.13,,55.13,,,
PE-304BU,PENDANT SPEAKER 30W,,,,,RG Jones,,,,,,99.75,,99.75,,,
PE-304WU,PENDANT SPEAKER 30W,,,,,RG Jones,,,,,,99.75,,99.75,,,
PE-604BU,PENDANT SPEAKER 60W,,,,,RG Jones,,,,,,115.5,,115.5,,,
PE-604WU,PENDANT SPEAKER 60W,,,,,RG Jones,,,,,,115.5,,115.5,,,
PE-64,PENDANT SPEAKER 6W,,,,,RG Jones,,,,,,42.0,,42.0,,,
PF-013B,1-SIZE PERFORATED PANEL,,,,,RG Jones,,,,,,8.4,,8.4,,,
PF-023B,2-SIZE PERFORATED PANEL,,,,,RG Jones,,,,,,11.24,,11.24,,,
PJ-100W,PROJECTION SPEAKER,,,,,RG Jones,,,,,,31.5,,31.5,,,
PJ-154BS,PROJECTION SPEAKER,,,,,RG Jones,,,,,,94.5,,94.5,,,
PJ-200W,PROJECTION SPEAKER,,,,,RG Jones,,,,,,42.0,,42.0,,,
PJ-200W   EU,PROJECTION SPEAKER,,,,,RG Jones,,,,,,42.0,,42.0,,,
PJ-202DL-EB,BIDIRECTIONAL PROJECTION SPEAKER,,,,,RG Jones,,,,,,102.38,,102.38,,,
PJ-304,PROJECTION SPEAKER 30W 2WAY,,,,,RG Jones,,,,,,60.38,,60.38,,,
PJ-64,PROJECTION SPEAKER 6W,,,,,RG Jones,,,,,,49.88,,49.88,,,
PJ-64BS        QO,Projection Speaker,,,,,RG Jones,,,,,,36.85,,36.85,,,
PM-120,PAGING MICROPHONE,,,,,RG Jones,,,,,,33.67,,33.67,,,
PM-222,PAGING MICROPHONE,,,,,RG Jones,,,,,,19.69,,19.69,,,
PM-222    EU,PAGING MICROPHONE,,,,,RG Jones,,,,,,19.69,,19.69,,,
PM-222D,PAGING MICROPHONE,,,,,RG Jones,,,,,,23.63,,23.63,,,
PM-222D   EU,PAGING MICROPHONE,,,,,RG Jones,,,,,,23.63,,23.63,,,
PM-306D,PAGING MICROPHONE,,,,,RG Jones,,,,,,49.88,,49.88,,,
PM-660,PAGING MICROPHONE,,,,,RG Jones,,,,,,36.75,,36.75,,,
PM-660D,PAGING MICROPHONE,,,,,RG Jones,,,,,,44.63,,44.63,,,
PM-660U,PAGING MICROPHONE,,,,,RG Jones,,,,,,42.0,,42.0,,,
PS-APH,Power Supply Unit 2A,,,,,RG Jones,,,,,,48.0,,48.0,,,
PS-S115-UK,AC ADAPTER,,,,,RG Jones,,,,,,7.88,,7.88,,,
PS/RACK-PDU,Trantec 5 Way Power Supply 220v > 15vdc,,,,,RG Jones,,,,,,39.38,,39.38,,,
PW-1230DB,PLANE WAVE SPEAKER,,,,,RG Jones,,,,,,1349.25,,1349.25,,,
PW-1230DW,PLANE WAVE SPEAKER,,,,,RG Jones,,,,,,1349.25,,1349.25,,,
PW-1230SB,PLANE WAVE SPEAKER,,,,,RG Jones,,,,,,1307.25,,1307.25,,,
PW-1230SW,PLANE WAVE SPEAKER,,,,,RG Jones,,,,,,1307.25,,1307.25,,,
PW-1430DB,PLANE WAVE SPEAKER,,,,,RG Jones,,,,,,1963.5,,1963.5,,,
PW-1430DW,PLANE WAVE SPEAKER,,,,,RG Jones,,,,,,1963.5,,1963.5,,,
PW-1430SB,PLANE WAVE SPEAKER,,,,,RG Jones,,,,,,1963.5,,1963.5,,,
PW-1430SW,PLANE WAVE SPEAKER,,,,,RG Jones,,,,,,1963.5,,1963.5,,,
Q-A-2030  GB,30W MIXER AMPLIFIER XLR VERSION,,,,,RG Jones,,,,,,89.25,,89.25,,,
Q-A-2060  GB,60W MIXER AMPLIFIER XLR VERSION,,,,,RG Jones,,,,,,118.13,,118.13,,,
Q-A-2120  GB,120W MIXER AMPLIFIER XLR VERSION,,,,,RG Jones,,,,,,151.73,,151.73,,,
Q-A-2240  GB,240 Watt Mixer Amplifier XLR Version,,,,,RG Jones,,,,,,235.73,,235.73,,,
Q-HA-1000 85300,Long Range Slim Array Speaker,,,,,RG Jones,,,,,,1312.5,,1312.5,,,
Q-HA-1100 85300,Speaker Mounting Bracket for Q-HA-1000,,,,,RG Jones,,,,,,309.75,,309.75,,,
Q-HY-1030W,BS-1030W BRACKET KIT (AXIS/SCANFIL ONLY),,,,,RG Jones,,,,,,2.52,,2.52,,,
Q-PC-1867FC-C,SPEAKER,,,,,RG Jones,,,,,,21.87,,21.87,,,
